Institute,Quota,Gender,Year,Academic_Program_Name,Closing_Rank,Opening_Rank,Seat_Type,PwD
7130,11,0,1,2020,138,1014.0,921.0,0,0
7131,3,0,0,2020,153,19583.0,19583.0,2,0
7132,4,0,1,2020,0,528.0,111.0,4,0
7133,4,0,0,2020,0,617.0,554.0,4,0
7134,4,0,1,2020,40,198.0,198.0,0,0
7135,4,0,0,2020,59,1324.0,820.0,3,0
7136,4,0,1,2020,59,867.0,532.0,3,0
7137,4,0,1,2020,64,2080.0,1711.0,3,0
7138,4,0,0,2020,64,2677.0,2677.0,3,0
7139,4,0,1,2020,111,5872.0,4450.0,2,0
7140,4,0,1,2020,111,2048.0,1370.0,3,0
7141,4,0,1,2020,142,150.0,150.0,2,0
7142,4,0,1,2020,149,1421.0,855.0,3,0
7143,17,0,0,2020,42,19089.0,18050.0,2,0
7144,17,0,1,2020,42,14732.0,11017.0,2,0
7145,17,0,0,2020,42,9031.0,9031.0,1,0
7146,17,0,1,2020,67,607.0,570.0,4,0
7147,17,0,1,2020,76,1258.0,613.0,1,0
7148,17,0,1,2020,76,727.0,543.0,3,0
7149,5,0,1,2020,54,2862.0,2056.0,1,0
7150,5,0,1,2020,59,141.0,141.0,2,0
7151,5,0,0,2020,59,3558.0,2989.0,1,0
7152,5,0,1,2020,76,25.0,15.0,4,0
7153,5,0,1,2020,77,18.0,18.0,2,0
7154,5,0,0,2020,77,300.0,300.0,0,0
7155,5,0,1,2020,77,55.0,38.0,4,0
7156,5,0,1,2020,87,74.0,74.0,2,0
7157,5,0,0,2020,84,192.0,71.0,4,0
7158,5,0,0,2020,87,1810.0,1543.0,1,0
7159,5,0,0,2020,108,1041.0,1041.0,3,0
7160,5,0,0,2020,127,4981.0,4622.0,1,0
7161,5,0,1,2020,133,312.0,156.0,2,0
7162,5,0,0,2020,133,1107.0,714.0,1,0
7163,5,0,0,2020,138,153.0,153.0,2,0
7164,5,0,0,2020,179,912.0,894.0,4,0
7165,11,0,1,2020,76,498.0,274.0,1,0
7166,11,0,1,2020,84,509.0,326.0,0,0
7167,11,0,1,2020,138,1231.0,904.0,3,0
7168,4,0,1,2020,0,591.0,217.0,3,0
7169,4,0,0,2020,40,2898.0,2898.0,1,0
7170,4,0,1,2020,64,5976.0,2541.0,2,0
7171,4,0,0,2020,64,10859.0,8758.0,2,0
7172,4,0,1,2020,76,1.0,1.0,3,1
7173,4,0,0,2020,81,955.0,955.0,3,0
7174,4,0,0,2020,85,1797.0,1403.0,2,0
7175,4,0,0,2020,111,2552.0,2552.0,0,0
7176,4,0,0,2020,111,957.0,957.0,3,0
7177,17,0,1,2020,42,2347.0,1947.0,0,0
7178,17,0,0,2020,76,5287.0,4203.0,2,0
7179,17,0,1,2020,79,1589.0,1360.0,1,0
7180,17,0,1,2020,84,1592.0,1215.0,3,0
7181,17,0,1,2020,103,4441.0,3755.0,1,0
7182,5,0,0,2020,59,407.0,407.0,4,0
7183,5,0,1,2020,60,2066.0,1516.0,1,0
7184,5,0,0,2020,67,1775.0,1213.0,0,0
7185,5,0,1,2020,67,627.0,192.0,3,0
7186,5,0,0,2020,84,1429.0,1095.0,1,0
7187,5,0,0,2020,87,440.0,440.0,0,0
7188,5,0,0,2020,103,4767.0,3807.0,1,0
7189,5,0,0,2020,127,9287.0,8511.0,2,0
7190,5,0,0,2020,133,624.0,437.0,3,0
7191,5,0,0,2020,175,2502.0,2465.0,0,0
7192,11,0,1,2020,67,3492.0,2713.0,1,0
7193,11,0,1,2020,84,3404.0,2237.0,2,0
7194,11,0,0,2020,149,3253.0,3240.0,3,0
7195,11,0,0,2020,149,1072.0,1072.0,4,0
7196,4,0,1,2020,0,595.0,382.0,0,0
7197,4,0,1,2020,59,2000.0,832.0,2,0
7198,4,0,0,2020,64,6258.0,5146.0,1,0
7199,4,0,1,2020,67,156.0,29.0,4,0
7200,4,0,0,2020,76,248.0,17.0,2,0
7201,4,0,1,2020,76,44.0,6.0,1,0
7202,4,0,1,2020,76,3.0,2.0,1,1
7203,4,0,1,2020,84,240.0,66.0,1,0
7204,4,0,0,2020,85,718.0,645.0,0,0
7205,4,0,1,2020,101,2469.0,1566.0,2,0
7206,4,0,0,2020,101,5501.0,4554.0,1,0
7207,4,0,0,2020,138,226.0,226.0,2,0
7208,4,0,1,2020,142,957.0,684.0,1,0
7209,4,0,1,2020,142,362.0,319.0,4,0
7210,4,0,0,2020,149,2065.0,1341.0,3,0
7211,17,0,1,2020,76,120.0,120.0,2,0
7212,17,0,1,2020,84,967.0,779.0,0,0
7213,17,0,0,2020,84,865.0,865.0,4,0
7214,5,0,0,2020,60,1627.0,1627.0,0,0
7215,5,0,0,2020,76,103.0,86.0,0,0
7216,5,0,1,2020,77,57.0,43.0,0,0
7217,5,0,0,2020,84,354.0,341.0,0,0
7218,5,0,1,2020,103,2188.0,1311.0,2,0
7219,5,0,0,2020,103,2091.0,2091.0,0,0
7220,5,0,0,2020,103,502.0,502.0,4,0
7221,5,0,1,2020,133,46.0,9.0,2,0
7222,5,0,1,2020,134,239.0,175.0,3,0
7223,11,0,0,2020,67,599.0,599.0,4,0
7224,11,0,1,2020,76,59.0,23.0,2,0
7225,11,0,1,2020,84,461.0,391.0,4,0
7226,11,0,0,2020,149,15810.0,14163.0,2,0
7227,11,0,0,2020,138,569.0,569.0,4,0
7228,11,0,0,2020,149,7406.0,7076.0,1,0
7229,4,0,1,2020,40,1390.0,780.0,1,0
7230,4,0,0,2020,59,3305.0,1380.0,1,0
7231,4,0,0,2020,64,1605.0,1605.0,0,0
7232,4,0,1,2020,67,89.0,10.0,2,0
7233,4,0,1,2020,103,1113.0,309.0,2,0
7234,4,0,1,2020,138,386.0,79.0,3,0
7235,4,0,1,2020,149,3720.0,2229.0,2,0
7236,17,0,1,2020,84,2602.0,1421.0,1,0
7237,5,0,0,2020,54,8090.0,6652.0,2,0
7238,5,0,0,2020,54,2301.0,1702.0,3,0
7239,5,0,1,2020,87,177.0,122.0,0,0
7240,5,0,1,2020,134,408.0,318.0,2,0
7241,5,0,0,2020,134,1303.0,1276.0,1,0
7242,5,0,0,2020,138,4760.0,3543.0,2,0
7243,5,0,1,2020,138,329.0,248.0,0,0
7244,5,0,0,2020,138,2691.0,1432.0,1,0
7245,5,0,1,2020,175,222.0,122.0,2,0
7246,5,0,1,2020,179,2022.0,1409.0,3,0
7247,11,0,1,2020,76,262.0,184.0,3,0
7248,11,0,1,2020,76,28.0,28.0,1,1
7249,11,0,1,2020,76,150.0,116.0,4,0
7250,11,0,1,2020,149,4237.0,3590.0,1,0
7251,11,0,1,2020,149,400.0,90.0,4,0
7252,15,0,0,2020,5,4257.0,4257.0,0,0
7253,15,0,1,2020,0,116.0,116.0,2,0
7254,15,0,0,2020,1,4821.0,4821.0,1,0
7255,15,0,0,2020,0,1784.0,1784.0,3,0
7256,15,0,0,2020,0,860.0,860.0,4,0
7257,15,0,0,2020,0,2084.0,2084.0,0,0
7258,15,0,1,2020,54,2234.0,2116.0,3,0
7259,15,0,0,2020,65,4498.0,4498.0,0,0
7260,15,0,1,2020,83,2884.0,1757.0,1,0
7261,15,0,0,2020,84,3549.0,2099.0,2,0
7262,15,0,0,2020,97,3673.0,3103.0,2,0
7263,15,0,1,2020,97,49.0,49.0,1,1
7264,15,0,1,2020,121,291.0,964.0,4,0
7265,15,0,1,2020,122,1541.0,1024.0,1,0
7266,15,0,0,2020,125,5549.0,5445.0,1,0
7267,15,0,1,2020,125,76.0,931.0,4,0
7268,15,0,1,2020,144,723.0,541.0,0,0
7269,10,0,1,2020,67,90.0,90.0,1,1
7270,10,0,1,2020,76,584.0,222.0,2,0
7271,10,0,1,2020,76,93.0,64.0,0,0
7272,10,0,0,2020,103,2420.0,2420.0,3,0
7273,10,0,0,2020,133,1473.0,1473.0,1,0
7274,15,0,1,2020,5,3065.0,2428.0,3,0
7275,15,0,1,2020,60,5418.0,4015.0,2,0
7276,15,0,1,2020,60,1596.0,1375.0,3,0
7277,15,0,1,2020,73,411.0,342.0,4,0
7278,15,0,1,2020,77,504.0,304.0,2,0
7279,15,0,1,2020,83,1143.0,627.0,0,0
7280,15,0,1,2020,83,2217.0,1338.0,3,0
7281,15,0,0,2020,96,674.0,512.0,0,0
7282,15,0,1,2020,96,43.0,43.0,1,1
7283,15,0,1,2020,97,101.0,101.0,2,0
7284,15,0,1,2020,120,912.0,751.0,4,0
7285,15,0,1,2020,125,2659.0,2126.0,1,0
7286,15,0,1,2020,135,458.0,347.0,4,0
7287,15,0,1,2020,144,124.0,124.0,2,0
7288,15,0,0,2020,152,5682.0,4901.0,1,0
7289,15,0,0,2020,152,2294.0,2266.0,3,0
7290,15,0,1,2020,158,4000.0,3562.0,1,0
7291,15,0,0,2020,172,14260.0,12852.0,2,0
7292,10,0,0,2020,52,5251.0,5251.0,1,0
7293,10,0,1,2020,59,5848.0,4511.0,2,0
7294,10,0,0,2020,59,5077.0,4544.0,1,0
7295,10,0,0,2020,67,12426.0,9770.0,2,0
7296,10,0,0,2020,76,267.0,267.0,0,0
7297,10,0,1,2020,84,483.0,316.0,3,0
7298,10,0,0,2020,103,8894.0,4716.0,2,0
7299,10,0,1,2020,107,3167.0,2111.0,2,0
7300,15,0,1,2020,2,2233.0,1893.0,3,0
7301,15,0,0,2020,2,2535.0,2535.0,0,0
7302,15,0,1,2020,2,3875.0,3111.0,1,0
7303,15,0,0,2020,3,3886.0,3886.0,0,0
7304,15,0,1,2020,3,4381.0,3897.0,1,0
7305,15,0,1,2020,9,220.0,960.0,4,0
7306,15,0,0,2020,59,8728.0,6351.0,2,0
7307,15,0,0,2020,60,1785.0,1785.0,3,0
7308,15,0,0,2020,73,2167.0,2167.0,3,0
7309,15,0,1,2020,76,2.0,2.0,3,1
7310,15,0,1,2020,77,254.0,158.0,1,0
7311,15,0,0,2020,83,10541.0,8630.0,2,0
7312,15,0,1,2020,92,983.0,875.0,1,0
7313,15,0,1,2020,92,734.0,570.0,3,0
7314,15,0,1,2020,121,4887.0,3406.0,2,0
7315,15,0,0,2020,121,2600.0,2600.0,3,0
7316,15,0,1,2020,122,687.0,487.0,4,0
7317,15,0,0,2020,135,3215.0,2505.0,2,0
7318,15,0,1,2020,152,913.0,719.0,4,0
7319,15,0,0,2020,157,3153.0,2777.0,3,0
7320,15,0,0,2020,157,852.0,852.0,4,0
7321,15,0,0,2020,158,8222.0,8222.0,1,0
7322,15,0,1,2020,160,2734.0,2500.0,3,0
7323,15,0,1,2020,163,2269.0,1895.0,3,0
7324,15,0,1,2020,164,1797.0,1705.0,0,0
7325,15,0,0,2020,164,15530.0,15280.0,2,0
7326,15,0,0,2020,164,7762.0,7536.0,1,0
7327,15,0,0,2020,172,1152.0,1152.0,4,0
7328,10,0,1,2020,10,645.0,434.0,2,0
7329,10,0,1,2020,10,294.0,238.0,1,0
7330,10,0,0,2020,52,9297.0,7869.0,2,0
7331,10,0,0,2020,59,1927.0,1927.0,3,0
7332,10,0,1,2020,67,1364.0,1202.0,0,0
7333,10,0,1,2020,76,170.0,123.0,3,0
7334,10,0,0,2020,84,1777.0,1626.0,1,0
7335,10,0,1,2020,84,237.0,210.0,4,0
7336,10,0,0,2020,107,1341.0,1341.0,0,0
7337,10,0,1,2020,133,183.0,173.0,0,0
7338,15,0,1,2020,65,2292.0,2046.0,0,0
7339,15,0,1,2020,67,2361.0,1576.0,1,0
7340,15,0,0,2020,76,890.0,303.0,2,0
7341,15,0,1,2020,76,149.0,55.0,1,0
7342,15,0,0,2020,76,565.0,460.0,1,0
7343,15,0,1,2020,76,7.0,7.0,0,1
7344,15,0,1,2020,83,361.0,917.0,4,0
7345,15,0,1,2020,96,196.0,149.0,4,0
7346,15,0,1,2020,97,578.0,340.0,3,0
7347,15,0,0,2020,120,2213.0,2213.0,3,0
7348,15,0,0,2020,125,3100.0,3100.0,0,0
7349,15,0,0,2020,135,2059.0,1564.0,1,0
7350,15,0,1,2020,135,617.0,342.0,3,0
7351,15,0,1,2020,138,10.0,10.0,3,1
7352,15,0,1,2020,138,5.0,5.0,4,1
7353,15,0,1,2020,144,1010.0,665.0,3,0
7354,15,0,1,2020,153,7050.0,5758.0,2,0
7355,15,0,1,2020,153,1532.0,1529.0,0,0
7356,15,0,0,2020,158,3369.0,3369.0,3,0
7357,15,0,0,2020,163,1140.0,1140.0,4,0
7358,15,0,1,2020,172,4170.0,3381.0,1,0
7359,10,0,1,2020,52,7584.0,4904.0,2,0
7360,10,0,1,2020,76,96.0,44.0,4,0
7361,10,0,1,2020,107,515.0,424.0,0,0
7362,10,0,1,2020,129,1381.0,1350.0,0,0
7363,10,0,0,2020,129,3132.0,3132.0,0,0
7364,10,0,0,2020,129,5305.0,5305.0,1,0
7365,10,0,0,2020,129,2196.0,2196.0,3,0
7366,10,0,0,2020,138,708.0,708.0,4,0
7367,15,0,0,2020,3,7362.0,7147.0,1,0
7368,15,0,1,2020,54,3661.0,1920.0,1,0
7369,15,0,1,2020,5,12362.0,9905.0,2,0
7370,15,0,1,2020,55,8203.0,6572.0,2,0
7371,15,0,1,2020,9,2787.0,2511.0,0,0
7372,15,0,0,2020,54,1783.0,1783.0,0,0
7373,15,0,1,2020,55,2001.0,1675.0,0,0
7374,15,0,1,2020,65,638.0,527.0,4,0
7375,15,0,0,2020,54,6813.0,6813.0,1,0
7376,15,0,0,2020,59,1357.0,736.0,3,0
7377,15,0,1,2020,73,1415.0,1173.0,3,0
7378,15,0,0,2020,73,5935.0,5164.0,1,0
7379,15,0,0,2020,60,4961.0,4725.0,1,0
7380,15,0,0,2020,67,5298.0,4382.0,1,0
7381,15,0,1,2020,77,174.0,43.0,3,0
7382,15,0,0,2020,83,6465.0,4755.0,1,0
7383,15,0,0,2020,76,50.0,50.0,2,0
7384,15,0,1,2020,77,106.0,94.0,4,0
7385,15,0,1,2020,84,105.0,105.0,2,0
7386,15,0,0,2020,96,399.0,399.0,4,0
7387,15,0,0,2020,83,726.0,726.0,4,0
7388,15,0,1,2020,97,243.0,223.0,4,0
7389,15,0,0,2020,120,9028.0,7698.0,2,0
7390,15,0,1,2020,84,206.0,172.0,4,0
7391,15,0,0,2020,92,2504.0,2504.0,1,0
7392,15,0,1,2020,121,2362.0,2192.0,1,0
7393,15,0,0,2020,96,2418.0,1569.0,2,0
7394,15,0,1,2020,122,979.0,674.0,3,0
7395,15,0,1,2020,97,1516.0,1118.0,2,0
7396,15,0,0,2020,97,864.0,864.0,0,0
7397,15,0,0,2020,122,877.0,877.0,4,0
7398,15,0,0,2020,113,19104.0,12959.0,2,0
7399,15,0,0,2020,138,249.0,249.0,2,0
7400,15,0,0,2020,120,1336.0,1336.0,0,0
7401,15,0,0,2020,121,5378.0,5378.0,1,0
7402,15,0,0,2020,144,2225.0,1980.0,3,0
7403,15,0,0,2020,152,1933.0,1933.0,0,0
7404,15,0,1,2020,125,1155.0,1049.0,0,0
7405,15,0,0,2020,125,2693.0,2693.0,3,0
7406,15,0,0,2020,153,12882.0,12433.0,2,0
7407,15,0,1,2020,126,3268.0,2734.0,1,0
7408,15,0,1,2020,157,8152.0,6040.0,2,0
7409,15,0,1,2020,164,544.0,413.0,4,0
7410,15,0,1,2020,126,190.0,190.0,4,0
7411,15,0,1,2020,135,34.0,34.0,1,1
7412,15,0,1,2020,172,1742.0,1437.0,0,0
7413,15,0,0,2020,138,1158.0,934.0,3,0
7414,10,0,1,2020,52,1267.0,946.0,0,0
7415,15,0,1,2020,152,1787.0,1160.0,3,0
7416,10,0,0,2020,59,880.0,880.0,4,0
7417,15,0,1,2020,153,2042.0,1791.0,3,0
7418,10,0,0,2020,76,1091.0,665.0,1,0
7419,15,0,1,2020,157,3532.0,2860.0,1,0
7420,10,0,0,2020,76,261.0,229.0,3,0
7421,15,0,1,2020,158,8754.0,7934.0,2,0
7422,10,0,1,2020,84,28.0,28.0,0,1
7423,10,0,0,2020,107,902.0,902.0,4,0
7424,15,0,0,2020,163,14391.0,13184.0,2,0
7425,10,0,0,2020,138,1803.0,1759.0,3,0
7426,15,0,0,2020,176,1972.0,1972.0,3,0
7427,10,0,1,2020,59,1085.0,949.0,0,0
7428,10,0,1,2020,67,2873.0,2158.0,1,0
7429,10,0,0,2020,84,613.0,407.0,3,0
7430,10,0,1,2020,107,1493.0,1155.0,1,0
7431,10,0,0,2020,107,2815.0,1811.0,1,0
7432,10,0,1,2020,129,3369.0,2632.0,1,0
7433,15,0,0,2020,2,6882.0,4613.0,1,0
7434,15,0,1,2020,5,5393.0,4293.0,1,0
7435,15,0,1,2020,5,889.0,56.0,4,0
7436,15,0,1,2020,9,1320.0,2003.0,3,0
7437,15,0,0,2020,9,2711.0,2711.0,3,0
7438,15,0,1,2020,54,6719.0,4028.0,2,0
7439,15,0,0,2020,9,1111.0,1111.0,4,0
7440,15,0,1,2020,60,804.0,600.0,4,0
7441,15,0,1,2020,76,53.0,42.0,0,0
7442,15,0,1,2020,77,17.0,17.0,1,1
7443,15,0,0,2020,83,3119.0,3119.0,0,0
7444,15,0,0,2020,84,447.0,447.0,4,0
7445,15,0,1,2020,96,494.0,271.0,1,0
7446,15,0,1,2020,113,10835.0,8474.0,2,0
7447,15,0,0,2020,120,978.0,978.0,4,0
7448,15,0,1,2020,121,1246.0,957.0,0,0
7449,15,0,1,2020,122,560.0,405.0,0,0
7450,15,0,0,2020,122,1180.0,1180.0,0,0
7451,15,0,0,2020,138,6931.0,5654.0,2,0
7452,15,0,0,2020,144,764.0,764.0,4,0
7453,15,0,1,2020,152,1137.0,943.0,0,0
7454,15,0,1,2020,153,3424.0,3128.0,1,0
7455,15,0,1,2020,160,10587.0,8762.0,2,0
7456,15,0,1,2020,164,4081.0,3614.0,1,0
7457,15,0,1,2020,164,2576.0,2346.0,3,0
7458,15,0,0,2020,172,2688.0,2688.0,3,0
7459,15,0,1,2020,176,252.0,252.0,4,0
7460,10,0,0,2020,10,1295.0,1186.0,1,0
7461,10,0,0,2020,76,122.0,122.0,2,0
7462,10,0,1,2020,84,372.0,214.0,0,0
7463,10,0,1,2020,84,901.0,500.0,1,0
7464,10,0,1,2020,103,378.0,926.0,4,0
7465,10,0,1,2020,133,443.0,401.0,1,0
7466,10,0,1,2020,133,247.0,247.0,4,0
7467,15,0,0,2020,0,9767.0,7653.0,2,0
7468,15,0,1,2020,1,4876.0,4149.0,2,0
7469,15,0,0,2020,1,2091.0,2091.0,3,0
7470,15,0,1,2020,59,4004.0,2763.0,2,0
7471,15,0,0,2020,0,4369.0,4364.0,1,0
7472,15,0,1,2020,3,9737.0,7291.0,2,0
7473,15,0,0,2020,9,4021.0,4021.0,0,0
7474,15,0,0,2020,55,7129.0,7129.0,1,0
7475,15,0,1,2020,59,139.0,139.0,2,0
7476,15,0,0,2020,60,1780.0,1780.0,0,0
7477,15,0,1,2020,73,1126.0,1117.0,0,0
7478,15,0,1,2020,76,83.0,45.0,3,0
7479,15,0,0,2020,76,147.0,147.0,4,0
7480,15,0,0,2020,84,1717.0,1449.0,1,0
7481,15,0,1,2020,96,19.0,19.0,0,1
7482,15,0,0,2020,97,1057.0,917.0,3,0
7483,15,0,1,2020,113,2909.0,2532.0,3,0
7484,15,0,0,2020,125,10956.0,10640.0,2,0
7485,15,0,1,2020,126,1288.0,1172.0,0,0
7486,15,0,1,2020,135,20.0,20.0,0,1
7487,15,0,1,2020,135,805.0,417.0,1,0
7488,15,0,1,2020,138,527.0,321.0,0,0
7489,15,0,0,2020,152,11776.0,9555.0,2,0
7490,15,0,0,2020,153,6802.0,6322.0,1,0
7491,15,0,0,2020,157,16075.0,14278.0,2,0
7492,15,0,1,2020,157,867.0,633.0,4,0
7493,15,0,1,2020,157,2113.0,1918.0,3,0
7494,15,0,0,2020,172,7872.0,7673.0,1,0
7495,15,0,0,2020,176,12143.0,9473.0,2,0
7496,10,0,0,2020,10,1565.0,1562.0,2,0
7497,10,0,1,2020,10,13.0,13.0,1,1
7498,10,0,1,2020,59,2881.0,2390.0,1,0
7499,10,0,0,2020,67,2410.0,2410.0,0,0
7500,10,0,1,2020,107,1445.0,861.0,3,0
7501,10,0,1,2020,129,207.0,207.0,2,0
7502,10,0,1,2020,133,419.0,379.0,3,0
7503,15,0,1,2020,60,2788.0,2147.0,1,0
7504,15,0,1,2020,73,6668.0,5860.0,2,0
7505,15,0,0,2020,76,37.0,37.0,1,1
7506,15,0,1,2020,92,357.0,353.0,0,0
7507,15,0,0,2020,92,996.0,996.0,0,0
7508,15,0,1,2020,96,1137.0,532.0,2,0
7509,15,0,1,2020,96,191.0,123.0,0,0
7510,15,0,0,2020,97,2285.0,2088.0,1,0
7511,15,0,0,2020,113,4063.0,4063.0,0,0
7512,15,0,1,2020,113,5263.0,4677.0,1,0
7513,15,0,1,2020,113,919.0,675.0,4,0
7514,15,0,1,2020,135,1451.0,897.0,2,0
7515,15,0,1,2020,138,2579.0,980.0,2,0
7516,15,0,1,2020,138,396.0,212.0,4,0
7517,15,0,0,2020,160,18540.0,16514.0,2,0
7518,15,0,0,2020,163,1854.0,1854.0,3,0
7519,15,0,1,2020,163,507.0,649.0,4,0
7520,15,0,0,2020,164,3967.0,3967.0,0,0
7521,15,0,1,2020,176,5953.0,5568.0,2,0
7522,10,0,1,2020,103,2505.0,2050.0,1,0
7523,10,0,1,2020,107,488.0,277.0,4,0
7524,10,0,1,2020,138,665.0,588.0,0,0
7525,10,0,0,2020,138,2162.0,2162.0,0,0
7526,10,0,1,2020,138,494.0,360.0,4,0
7527,15,0,1,2020,1,791.0,791.0,4,0
7528,15,0,0,2020,2,370.0,370.0,4,0
7529,15,0,1,2020,1,2232.0,1964.0,1,0
7530,15,0,1,2020,3,2695.0,2286.0,3,0
7531,15,0,0,2020,3,16068.0,13308.0,2,0
7532,15,0,0,2020,3,753.0,753.0,4,0
7533,15,0,0,2020,9,7284.0,6530.0,1,0
7534,15,0,0,2020,5,8771.0,8423.0,1,0
7535,15,0,1,2020,9,5973.0,4894.0,1,0
7536,15,0,0,2020,5,3408.0,3408.0,3,0
7537,15,0,0,2020,55,2636.0,2636.0,3,0
7538,15,0,0,2020,65,1201.0,1201.0,4,0
7539,15,0,0,2020,76,205.0,152.0,3,0
7540,15,0,0,2020,59,4386.0,3776.0,1,0
7541,15,0,0,2020,59,942.0,942.0,4,0
7542,15,0,1,2020,77,97.0,68.0,0,0
7543,15,0,0,2020,83,2573.0,2573.0,3,0
7544,15,0,1,2020,59,635.0,424.0,4,0
7545,15,0,0,2020,84,413.0,388.0,3,0
7546,15,0,1,2020,76,20.0,6.0,2,0
7547,15,0,1,2020,77,54.0,54.0,2,0
7548,15,0,1,2020,144,3929.0,2410.0,2,0
7549,15,0,0,2020,152,102.0,102.0,4,0
7550,15,0,0,2020,77,480.0,309.0,3,0
7551,15,0,0,2020,96,130.0,130.0,3,0
7552,15,0,0,2020,153,2661.0,2661.0,3,0
7553,15,0,1,2020,157,1519.0,1238.0,0,0
7554,15,0,1,2020,97,824.0,504.0,1,0
7555,15,0,0,2020,113,380.0,380.0,3,0
7556,15,0,1,2020,160,1984.0,1938.0,0,0
7557,15,0,1,2020,120,3777.0,2654.0,2,0
7558,15,0,1,2020,160,4592.0,4181.0,1,0
7559,15,0,1,2020,120,1587.0,1029.0,3,0
7560,15,0,1,2020,163,1781.0,1590.0,0,0
7561,15,0,1,2020,126,6376.0,5447.0,2,0
7562,15,0,1,2020,164,9078.0,8040.0,2,0
7563,15,0,1,2020,126,2067.0,1883.0,3,0
7564,15,0,1,2020,172,7795.0,2014.0,2,0
7565,15,0,0,2020,126,2924.0,2924.0,3,0
7566,15,0,0,2020,172,2443.0,2443.0,0,0
7567,15,0,0,2020,176,5431.0,5431.0,1,0
7568,15,0,0,2020,157,7198.0,6706.0,1,0
7569,15,0,1,2020,158,1794.0,1544.0,0,0
7570,10,0,0,2020,10,279.0,279.0,0,0
7571,10,0,1,2020,84,1910.0,1013.0,2,0
7572,15,0,1,2020,158,461.0,187.0,4,0
7573,15,0,0,2020,164,2801.0,2801.0,3,0
7574,10,0,0,2020,84,829.0,829.0,0,0
7575,10,0,0,2020,107,3881.0,2881.0,2,0
7576,10,0,1,2020,10,306.0,180.0,3,0
7577,10,0,0,2020,10,248.0,248.0,3,0
7578,10,0,0,2020,107,1841.0,1841.0,3,0
7579,10,0,1,2020,138,996.0,669.0,3,0
7580,10,0,0,2020,59,1991.0,1991.0,0,0
7581,10,0,1,2020,59,775.0,695.0,4,0
7582,10,0,1,2020,67,436.0,383.0,4,0
7583,10,0,0,2020,76,1382.0,456.0,2,0
7584,10,0,0,2020,76,69.0,69.0,1,1
7585,10,0,0,2020,84,299.0,299.0,4,0
7586,10,0,1,2020,133,40.0,40.0,1,1
7587,10,0,0,2020,138,8784.0,7805.0,2,0
7588,15,0,1,2020,0,1075.0,932.0,3,0
7589,15,0,0,2020,2,2828.0,2828.0,3,0
7590,15,0,1,2020,5,2308.0,2197.0,0,0
7591,15,0,0,2020,5,1207.0,1207.0,4,0
7592,15,0,1,2020,54,260.0,217.0,4,0
7593,15,0,1,2020,55,4325.0,3717.0,1,0
7594,15,0,1,2020,59,1412.0,667.0,3,0
7595,15,0,1,2020,59,2018.0,1453.0,1,0
7596,15,0,0,2020,55,800.0,800.0,4,0
7597,15,0,0,2020,60,9454.0,9127.0,2,0
7598,15,0,1,2020,67,1163.0,744.0,3,0
7599,15,0,1,2020,73,2858.0,2525.0,1,0
7600,15,0,1,2020,76,9.0,9.0,1,1
7601,15,0,1,2020,76,50.0,36.0,4,0
7602,15,0,0,2020,77,1378.0,1204.0,2,0
7603,15,0,0,2020,77,1053.0,723.0,1,0
7604,15,0,0,2020,84,812.0,812.0,0,0
7605,15,0,1,2020,84,37.0,37.0,1,1
7606,15,0,0,2020,92,4176.0,3877.0,2,0
7607,15,0,1,2020,121,1925.0,1886.0,3,0
7608,15,0,0,2020,126,5961.0,5961.0,1,0
7609,15,0,1,2020,135,77.0,77.0,2,0
7610,15,0,0,2020,135,208.0,208.0,2,0
7611,15,0,0,2020,138,1454.0,1352.0,0,0
7612,15,0,1,2020,138,1266.0,764.0,1,0
7613,15,0,0,2020,160,3316.0,3316.0,3,0
7614,15,0,0,2020,163,3610.0,3610.0,0,0
7615,15,0,1,2020,163,3611.0,2696.0,1,0
7616,15,0,1,2020,176,3228.0,2876.0,1,0
7617,10,0,1,2020,52,133.0,133.0,2,0
7618,10,0,1,2020,52,2284.0,2089.0,3,0
7619,10,0,1,2020,59,1668.0,1365.0,3,0
7620,10,0,0,2020,67,1885.0,963.0,3,0
7621,10,0,1,2020,76,228.0,99.0,1,0
7622,10,0,1,2020,84,61.0,61.0,2,0
7623,10,0,1,2020,103,4418.0,2170.0,2,0
7624,10,0,0,2020,133,742.0,742.0,3,0
7625,15,0,1,2020,0,86.0,86.0,1,1
7626,15,0,1,2020,1,906.0,900.0,0,0
7627,15,0,1,2020,65,2978.0,2808.0,3,0
7628,15,0,1,2020,67,1080.0,931.0,0,0
7629,15,0,0,2020,67,1855.0,1833.0,3,0
7630,15,0,1,2020,76,293.0,180.0,2,0
7631,15,0,0,2020,96,1425.0,1179.0,1,0
7632,15,0,0,2020,113,1326.0,1326.0,4,0
7633,15,0,0,2020,122,5944.0,3942.0,2,0
7634,15,0,0,2020,122,1291.0,1291.0,3,0
7635,15,0,0,2020,126,12393.0,11245.0,2,0
7636,15,0,0,2020,135,921.0,806.0,3,0
7637,15,0,0,2020,157,3551.0,3551.0,0,0
7638,15,0,1,2020,163,7983.0,5457.0,2,0
7639,15,0,1,2020,176,1390.0,1156.0,0,0
7640,10,0,1,2020,52,803.0,895.0,4,0
7641,10,0,0,2020,67,5224.0,4549.0,1,0
7642,10,0,0,2020,103,2668.0,2668.0,0,0
